Total allocated: 625734140 bytes (7452331 objects)
Total retained:  29391785 bytes (232712 objects)

allocated memory by gem
-----------------------------------
        10  /Users/hanke/.gem/ruby/2.1.3/gems/picky-4.27.0/lib/picky/index_indexing.rb
         6  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/immediate.rb
         3  /Users/hanke/.gem/ruby/2.1.3/gems/connection_pool-2.1.3/lib/connection_pool/timed_stack.rb
         2  /Users/hanke/.gem/ruby/2.1.3/gems/pg-0.18.1/lib/pg.rb
         1  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/connection_pool.rb

allocated objects by location
-----------------------------------
    794987  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:302
    620837  /Users/hanke/.gem/ruby/2.1.3/gems/json-1.8.2/lib/json/common.rb:155
    455360  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/alias_predication.rb:4
    409159  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:205
    293444  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/table.rb:104
    270842  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:124
    222552  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/logger.rb:514
    215329  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:303
    212480  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/select.rb:74
    212454  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/result/row.rb:92
    168847  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:159
    162010  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:168
    129913  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:399
     91045  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/benchmark.rb:491
     91045  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/benchmark.rb:487
